name,dimension,optimal_solution,ADASNOBFIT,ADAMISO,SNOBFIT,MISO,gap_ADASNOBFIT,gap_ADAMISO,gap_SNOBFIT,gap_MISO
smallinvSNPr5b050-055,100,-0.0,0.0,0.0,1104451.0,9430.1875,0.0,0.0,1104450999999999.9,9430187500000.0
smallinvSNPr5b100-110,100,-0.0,0.0,0.0,1104451.0,9430.1875,0.0,0.0,1104450999999999.9,9430187500000.0
smallinvSNPr5b150-165,100,-0.0,0.0,0.0,1104451.0,9430.1875,0.0,0.0,1104450999999999.9,9430187500000.0
smallinvSNPr5b200-220,100,-0.0,0.0,0.0,1104451.0,9430.1875,0.0,0.0,1104450999999999.9,9430187500000.0
sonet17v4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet18v6,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet19v5,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet20v6,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet21v6,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet22v4,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet22v5,251,-727536.0,-727536.0,-727536.0,-727536.0,-727536.0,0.0,0.0,0.0,0.0
sonet23v4,274,-473508.0,-473508.0,-473508.0,-473508.0,-473508.0,0.0,0.0,0.0,0.0
sonet23v6,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet24v2,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet24v5,298,-962008.0,-962008.0,-962008.0,-962008.0,-962008.0,0.0,0.0,0.0,0.0
sonet25v5,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonet25v6,323,-1337280.0,-1337280.0,-1337280.0,-1327450.0,-1337280.0,0.0,0.0,0.007350741804259387,0.0
sonetgr17,151,-413832.0,-413832.0,-413832.0,-413832.0,-413832.0,0.0,0.0,0.0,0.0
sporttournament06,15,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0
sporttournament08,28,-8.0,-4.0,-4.0,-4.0,-8.0,0.4999999999375,0.4999999999375,0.4999999999375,0.0
sporttournament10,45,-12.0,-4.0,-4.0,-0.0,-10.0,0.6666666666111111,0.6666666666111111,0.9999999999166667,0.16666666665277777
sporttournament12,66,-20.0,-4.0,-4.0,-2.0,-20.0,0.79999999996,0.79999999996,0.899999999955,0.0
sporttournament14,91,-24.0,-0.0,-4.0,23.094358,-9.335936,0.9999999999583333,0.8333333332986111,1.9622649165849055,0.6110026666412082
sporttournament16,120,-34.0,-8.0,-22.0,-6.0,-10.0,0.7647058823304499,0.3529411764602077,0.8235294117404846,0.7058823529204153
sporttournament18,153,-48.0,-2.0,-22.0,-2.0,-32.0,0.9583333333133681,0.541666666655382,0.9583333333133681,0.3333333333263889
sporttournament20,190,-64.0,-6.0,-42.0,-6.0,-46.0,0.9062499999858398,0.3437499999946289,0.9062499999858398,0.28124999999560546
sporttournament22,231,-78.0,-4.0,-62.0,-6.0,-62.0,0.9487179487057856,0.20512820512557528,0.9230769230650887,0.20512820512557528
sporttournament24,276,-100.0,-4.0,-72.0,-8.0,-68.0,0.9599999999904,0.2799999999972,0.9199999999908,0.3199999999968
sporttournament26,325,-112.0,-4.0,-80.0,-2.0,-74.0,0.9642857142771045,0.2857142857117347,0.982142857134088,0.33928571428268495
sporttournament28,378,-152.0,-6.0,-110.0,-6.0,-108.0,0.9605263157831545,0.27631578947186636,0.9605263157831545,0.2894736842086219
sporttournament30,435,-172.0,-8.0,-144.0,-10.0,-124.0,0.9534883720874798,0.16279069767347215,0.9418604651108032,0.279069767440238
sporttournament32,496,-202.0,-6.0,-154.0,-6.0,-144.0,0.9702970296981669,0.23762376237506128,0.9702970296981669,0.2871287128698657
spring,3,0.0418,0.041798,0.041798,859.89386,10.853295,4.784688880737255e-05,4.784688880737255e-05,20570.622952855912,258.6481995538708
squfl010-025,260,0.0,0.0,0.0,608088128.0,415564320.0,0.0,0.0,6.08088128e+17,4.1556432e+17
squfl010-025persp,260,0.0,0.0,0.0,2.0,1052762.75,0.0,0.0,1999999999.9999998,1052762749999999.9
squfl010-040,410,0.0,0.0,0.0,964862336.0,730022784.0,0.0,0.0,9.64862336e+17,7.30022784e+17
squfl010-040persp,410,0.0,0.0,0.0,0.0,2202907.75,0.0,0.0,0.0,2202907749999999.8
sssd08-04,48,0.0,0.0,0.0,0.0,33765372.0,0.0,0.0,0.0,3.3765371999999996e+16
sssd08-04persp,48,0.0,0.0,0.0,0.0,33765372.0,0.0,0.0,0.0,3.3765371999999996e+16
sssd12-05,80,0.0,0.0,0.0,0.0,45210868.0,0.0,0.0,0.0,4.5210868e+16
sssd12-05persp,80,0.0,0.0,0.0,0.0,45210868.0,0.0,0.0,0.0,4.5210868e+16
sssd15-04,76,0.0,0.0,0.0,0.0,13881761.0,0.0,0.0,0.0,1.3881761e+16
sssd15-04persp,76,0.0,0.0,0.0,0.0,13881761.0,0.0,0.0,0.0,1.3881761e+16
sssd15-06,114,0.0,0.0,0.0,0.0,40.783463,0.0,0.0,0.0,40783462999.99999
sssd15-06persp,114,0.0,0.0,0.0,0.0,40.783463,0.0,0.0,0.0,40783462999.99999
sssd15-08,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd15-08persp,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd16-07,140,0.0,0.0,0.0,0.0,40243176.0,0.0,0.0,0.0,4.0243176e+16
sssd16-07persp,140,0.0,0.0,0.0,0.0,40243176.0,0.0,0.0,0.0,4.0243176e+16
sssd18-06,132,0.0,0.0,0.0,0.0,24201428.0,0.0,0.0,0.0,2.4201428e+16
sssd18-06persp,132,0.0,0.0,0.0,0.0,24201428.0,0.0,0.0,0.0,2.4201428e+16
sssd18-08,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd18-08persp,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd20-04,96,0.0,0.0,0.0,0.0,9279648.0,0.0,0.0,0.0,9279648000000000.0
sssd20-04persp,96,0.0,0.0,0.0,0.0,9279648.0,0.0,0.0,0.0,9279648000000000.0
sssd20-08,192,0.0,0.0,0.0,0.0,0.088729,0.0,0.0,0.0,88729000.0
sssd20-08persp,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd22-08,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd22-08persp,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd25-04,116,0.0,0.0,0.0,0.0,1873.026855,0.0,0.0,0.0,1873026855000.0
sssd25-04persp,116,0.0,0.0,0.0,0.0,1873.026855,0.0,0.0,0.0,1873026855000.0
sssd25-08,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sssd25-08persp,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st_e13,2,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,1299999.9999999998
st_e15,5,-0.5,-0.5,-0.5,-0.5,-0.49726099999999995,0.0,0.0,0.0,0.005477999989044094
st_e27,4,-25.0,-25.0,-25.0,-24.999924,-24.996403,0.0,0.0,3.0399999998769995e-06,0.00014387999999421216
st_e35,23,0.0,0.0,0.0,28.507702000000002,11580.861328,0.0,0.0,28507702000.0,11580861328000.0
st_e36,2,-304.5,-304.5,-304.5,-304.49942000000004,-304.344208,0.0,0.0,1.9047619046135352e-06,0.0005116321839064297
st_e38,4,3422.6745,3422.674561,3422.674561,3422.674561,3424.017822,1.7822319864855726e-08,1.7822319864855726e-08,1.7822319864855726e-08,0.0003924772864025848
st_e40,3,4.4142,4.414214,4.414214,4.414214,4.414214,3.1715826190496467e-06,3.1715826190496467e-06,3.1715826190496467e-06,3.1715826190496467e-06
st_miqp2,4,-12.0,-12.0,-12.0,4.0,89164.0,0.0,0.0,1.3333333332222221,7431.333332714055
st_miqp3,2,-3000.0,-3000.0,-3000.0,-3000.0,-2817.0,0.0,0.0,0.0,0.06099999999997967
st_miqp4,6,-6254.0,-6253.999511999999,-6254.0,-6254.0,1752253.75,7.80300608549456e-08,0.0,0.0,281.1812839782089
st_test2,6,-10.25,-10.25,-10.25,-10.25,-10.25,0.0,0.0,0.0,0.0
st_test3,13,-2005.0,-2005.0,-2005.0,-2005.0,-1234.0,0.0,0.0,0.0,0.38453865336639176
st_test4,6,-3002.0,-3002.0,-3002.0,-3002.0,-1687.0,0.0,0.0,0.0,0.43804130579599
st_test5,10,-290.0,-290.0,-290.0,-290.0,-290.0,0.0,0.0,0.0,0.0
st_test6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st_test8,24,-47066.0,-47066.0,-47066.0,3884.0,-46989.0,0.0,0.0,1.082522415331639,0.0016360005099222022
st_testgr1,10,-14.7989,-14.7989,-14.7989,-14.7989,-14.79025,0.0,0.0,0.0,0.000584502902203196
st_testgr3,20,-60.5002,-60.500252,-60.500252,-60.500252,-60.48135,8.595012909520339e-07,8.595012909520339e-07,8.595012909520339e-07,0.0003115692179478565
st_testph4,3,-87.5,-87.5,-87.5,-87.5,-87.5,0.0,0.0,0.0,0.0
supplychain,27,0.0,0.0,0.0,0.0,667.601624,0.0,0.0,0.0,667601624000.0
supplychainp1_020306,66,44.3403,44.340343,44.340343,8674.802734,44813.621094,9.697724191547436e-07,9.697724191547436e-07,194.64149845186793,1009.6747381725052
supplychainp1_030510,220,126.6562,126.656181,126.656181,1202.98999,1202.98999,1.5001239571779481e-07,1.5001239571779481e-07,8.498074235540795,8.498074235540795
supplychainr1_020306,36,49310.6549,49310.65625,49310.65625,49852.144531,222737.140625,2.7377450195615095e-08,2.7377450195615095e-08,0.010981189199334397,3.5170185039460202
supplychainr1_030510,85,125674.8605,125674.859375,125674.859375,127238.24218800002,1792461.25,8.95167092886459e-09,8.95167092886459e-09,0.012439891970280012,13.262687405171114
syn05h,10,-49.0,-49.0,-48.999953999999995,-48.999981,74472.554688,0.0,9.387755102798909e-07,3.8775510206897653e-07,1520.8480548261052
syn05hfsg,10,-49.0,-48.999771,-49.0,-48.999981,74472.554688,4.673469387606056e-06,0.0,3.8775510206897653e-07,1520.8480548261052
syn05m,10,-49.0,-49.0,-49.0,-48.999981,74472.554688,0.0,0.0,3.8775510206897653e-07,1520.8480548261052
syn05m02h,22,-244.0,-244.0,-243.999985,-243.999969,284631.46875,0.0,6.147540979708556e-08,1.2704918035602706e-07,1167.5224129050512
syn05m02hfsg,22,-244.0,-244.0,-244.0,-243.999969,284631.46875,0.0,0.0,1.2704918035602706e-07,1167.5224129050512
syn05m02m,22,-244.0,-244.0,-243.999634,-243.999969,284631.46875,0.0,1.5000000000506363e-06,1.2704918035602706e-07,1167.5224129050512
syn05m03h,33,-371.0,-371.0,-370.999664,-370.99993900000004,-269.156036,0.0,9.056603773677283e-07,1.6442048506607069e-07,0.2745120323442736
syn05m03hfsg,33,-371.0,-371.0,-371.0,-370.99993900000004,-269.156036,0.0,0.0,1.6442048506607069e-07,0.2745120323442736
syn05m03m,33,-371.0,-371.0,-370.999969,-370.99993900000004,-269.156036,0.0,8.355795142450777e-08,1.6442048506607069e-07,0.2745120323442736
syn05m04h,44,-467.0,-467.0,-467.0,-466.999939,4733.008789,0.0,0.0,1.306209850458018e-07,11.134922460361597
syn05m04hfsg,44,-467.0,-467.0,-466.99951200000004,-466.999939,4733.008789,0.0,1.0449678800012533e-06,1.306209850458018e-07,11.134922460361597
syn05m04m,44,-467.0,-467.0,-466.99975599999993,-466.999939,4733.008789,0.0,5.224839401832072e-07,1.306209850458018e-07,11.134922460361597
syn10h,18,-71.0,-70.999985,-71.0,-70.999985,-52.0,2.1126760569788644e-07,0.0,2.1126760569788644e-07,0.2676056337990478
syn10hfsg,18,-71.0,-71.0,-71.0,-70.999985,-52.0,0.0,0.0,2.1126760569788644e-07,0.2676056337990478
syn10m,18,-71.0,-71.0,-71.0,-70.999985,-52.0,0.0,0.0,2.1126760569788644e-07,0.2676056337990478
syn10m02h,38,-294.0,-294.0,-293.999084,-293.999969,-190.438904,0.0,3.1156462585536967e-06,1.0544217679751871e-07,0.352248625849142
syn10m02hfsg,38,-294.0,-294.0,-294.0,-293.999969,-190.438904,0.0,0.0,1.0544217679751871e-07,0.352248625849142
syn10m02m,38,-294.0,-294.0,-294.0,-293.999969,-190.438904,0.0,0.0,1.0544217679751871e-07,0.352248625849142
syn10m03h,57,-440.0,-440.0,-440.0,-439.999939,9587.035156,0.0,0.0,1.3863636367359415e-07,22.788716263584572
syn10m03hfsg,57,-440.0,-440.0,-440.0,-439.999939,9587.035156,0.0,0.0,1.3863636367359415e-07,22.788716263584572
syn10m03m,57,-440.0,-440.0,-439.999542,-439.999939,9587.035156,0.0,1.0409090908624741e-06,1.3863636367359415e-07,22.788716263584572
syn10m04h,76,-563.0,-563.0,-563.0,-562.9999389999999,14530.818359,0.0,0.0,1.083481351212347e-07,26.809624083433732
syn10m04hfsg,76,-563.0,-563.0,-563.0,-562.9999389999999,14530.818359,0.0,0.0,1.083481351212347e-07,26.809624083433732
syn10m04m,76,-563.0,-563.0,-563.0,-562.9999389999999,14530.818359,0.0,0.0,1.083481351212347e-07,26.809624083433732
syn15h,22,-76.0,-76.0,-76.0,-76.0,300427.65625,0.0,0.0,0.0,3953.995476921658
syn15hfsg,22,-76.0,-75.999847,-76.0,-76.0,300427.65625,2.013157894676211e-06,0.0,0.0,3953.995476921658
syn15m,22,-76.0,-76.0,-76.0,-76.0,300427.65625,0.0,0.0,0.0,3953.995476921658
syn15m02h,52,-839.0,-839.0,-839.0,-839.0,-661.980652,0.0,0.0,0.0,0.21098849582811569
syn15m02hfsg,52,-839.0,-839.0,-839.0,-839.0,-661.980652,0.0,0.0,0.0,0.21098849582811569
syn15m02m,52,-839.0,-839.0,-839.0,-839.0,-661.980652,0.0,0.0,0.0,0.21098849582811569
syn15m03h,78,-1210.0,-1210.0,-1210.0,-1210.0,-719.242676,0.0,0.0,0.0,0.40558456528892106
syn15m03hfsg,78,-1210.0,-1210.0,-1210.0,-1210.0,-719.242676,0.0,0.0,0.0,0.40558456528892106
syn15m03m,78,-1210.0,-1210.0,-1210.0,-1210.0,-719.242676,0.0,0.0,0.0,0.40558456528892106
syn15m04h,104,-1766.0,-1766.0,-1766.0,-1766.0,-1406.77478,0.0,0.0,0.0,0.20341178935435822
syn15m04hfsg,104,-1766.0,-1765.999634,-1766.0,-1766.0,-1406.77478,2.0724801811167967e-07,0.0,0.0,0.20341178935435822
syn15m04m,104,-1766.0,-1766.0,-1765.999756,-1766.0,-1415.457275,0.0,1.3816534545070332e-07,0.0,0.1984953142694233
syn20h,30,-96.0,-96.0,-96.0,-96.0,-96.0,0.0,0.0,0.0,0.0
syn20hfsg,30,-96.0,-96.0,-96.0,-96.0,-96.0,0.0,0.0,0.0,0.0
syn20m,30,-96.0,-96.0,-96.0,-96.0,-96.0,0.0,0.0,0.0,0.0
syn20m02h,68,-880.0,-880.0,-880.0,-879.0,-853.329712,0.0,0.0,0.001136363636362345,0.030307145454511047
syn20m02hfsg,68,-880.0,-880.0,-880.0,-879.0,-853.329712,0.0,0.0,0.001136363636362345,0.030307145454511047
syn20m02m,68,-880.0,-880.0,-880.0,-879.0,-853.329712,0.0,0.0,0.001136363636362345,0.030307145454511047
syn20m03h,102,-1267.0,-1267.0,-1266.9997560000002,-1266.0,-1109.516602,0.0,1.925808996357648e-07,0.0007892659826355254,0.1242962888712516
syn20m03hfsg,102,-1267.0,-1267.0,-1267.0,-1266.0,71638.664062,0.0,0.0,0.0007892659826355254,57.54196058558994
syn20m03m,102,-1267.0,-1267.0,-1267.0,-1266.0,-1109.516602,0.0,0.0,0.0007892659826355254,0.1242962888712516
syn20m04h,136,-1840.0,-1840.0,-1839.999268,-1839.0,-1532.168701,0.0,3.9782608694047243e-07,0.0005434782608692699,0.16729961902164817
syn20m04hfsg,136,-1840.0,-1840.0,-1839.999512,-1839.0,-1532.168701,0.0,2.652173912524574e-07,0.0005434782608692699,0.16729961902164817
syn20m04m,136,-1840.0,-1840.0,-1840.0,-1839.0,-1532.168701,0.0,0.0,0.0005434782608692699,0.16729961902164817
syn30h,51,-572.0,-572.0,-571.9998780000001,-572.0,-545.268372,0.0,2.1328671314534965e-07,0.0,0.04673361538453368
syn30hfsg,51,-572.0,-572.0,-571.999634,-572.0,-545.268372,0.0,6.398601398335554e-07,0.0,0.04673361538453368
syn30m,51,-572.0,-572.0,-572.0,-572.0,-545.268372,0.0,0.0,0.0,0.04673361538453368
syn30m02h,102,-1040.0,-1040.0,-1040.0,-1039.0,-946.3797,0.0,0.0,0.000961538461537537,0.09001951923068272
syn30m02hfsg,102,-1040.0,-1040.0,-1040.0,-1039.0,-946.3797,0.0,0.0,0.000961538461537537,0.09001951923068272
syn30m02m,102,-1040.0,-1040.0,-1039.9998779999999,-1039.0,-946.3797,0.0,1.1730769244866312e-07,0.000961538461537537,0.09001951923068272
syn30m03h,153,-1512.0,-1507.9998779999999,-883.850708,-1511.9998779999999,63488.421875,0.002645583333331681,0.41544265343887865,8.068783078481897e-08,42.9896970072467
syn30m03hfsg,153,-1512.0,-1510.9998779999999,-725.319702,-1511.9998779999999,63488.421875,0.0006614563492060088,0.5202912023806082,8.068783078481897e-08,42.9896970072467
syn30m03m,153,-1512.0,-1510.9998779999999,-900.454651,-1511.9998779999999,63488.421875,0.0006614563492060088,0.40446120965581717,8.068783078481897e-08,42.9896970072467
syn30m04h,204,-2176.0,-2176.0,-2176.0,-2176.0,156937.34375,0.0,0.0,0.0,73.12194106154728
syn30m04hfsg,204,-2176.0,-2176.0,-2176.0,-2176.0,156937.34375,0.0,0.0,0.0,73.12194106154728
syn30m04m,204,-2176.0,-2176.0,-2176.0,-2176.0,42693.976562,0.0,0.0,0.0,20.620393640615525
syn40h,66,-775.0,-775.0,-775.0,-773.9999389999999,-774.899353,0.0,0.0,0.0012904012903210103,0.00012986709677400126
syn40hfsg,66,-775.0,-775.0,-775.0,-773.9999389999999,-774.899353,0.0,0.0,0.0012904012903210103,0.00012986709677400126
syn40m,66,-775.0,-775.0,-775.0,-773.9999389999999,-774.899353,0.0,0.0,0.0012904012903210103,0.00012986709677400126
syn40m02h,132,-681.0,-678.488586,-681.0,-679.9997559999999,19140.400391,0.003687832599113447,0.0,0.0014687870778246656,29.10631481787209
syn40m02hfsg,132,-681.0,-680.9997559999999,-680.999634,-679.9997559999999,19140.400391,3.5829662271031124e-07,5.374449338985259e-07,0.0014687870778246656,29.10631481787209
syn40m02m,132,-681.0,-679.9997559999999,-681.0,-679.9997559999999,19140.400391,0.0014687870778246656,0.0,0.0014687870778246656,29.10631481787209
syn40m03h,198,-2024.0,-2023.999878,-2024.0,-2022.999878,77305.484375,6.027667980202224e-08,0.0,0.0004941314229246172,39.194409276166404
syn40m03hfsg,198,-2024.0,-2023.999878,-2024.0,-2022.999878,77131.851562,6.027667980202224e-08,0.0,0.0004941314229246172,39.10862231322178
syn40m03m,198,-2024.0,-2024.0,-2024.0,-2022.999878,77305.484375,0.0,0.0,0.0004941314229246172,39.194409276166404
syn40m04h,264,-1353.0,-1350.9995119999999,-1340.184204,-1350.9995119999999,333112.78125,0.0014785572801172607,0.00947213303768708,0.0014785572801172607,247.20309035458448
syn40m04hfsg,264,-1353.0,-1351.9995119999999,-1347.300293,-1350.9995119999999,333112.78125,0.0007394589800438971,0.004212643754616243,0.0014785572801172607,247.20309035458448
syn40m04m,264,-1353.0,-1352.9995119999999,-1341.598633,-1350.9995119999999,333112.78125,3.60679970533481e-07,0.008426730968212498,0.0014785572801172607,247.20309035458448
synheat,44,0.0024,0.0024,0.0024,591.976013,15727325.0,0.0,0.0,246655.56931017947,6553049351.896105
synthes2,11,-81.4109,-33.146034,-45.580875,-67.2276,913.194702,0.5928550845084275,0.440113363192888,0.1742186857021085,12.217106087609679
synthes3,17,-202.3804,-202.380051,-202.287598,-202.380066,-202.317444,1.7244752950295987e-06,0.00045855231039936424,1.650357445719704e-06,0.0003110775549396232
tln12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tln2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tln4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tln5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tln6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tln7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tloss,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls12,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls4,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls6,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tls7,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tltr,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toroidal2g20_5555,400,-26253528.0,-5419270.0,-22043844.0,-5503571.0,-21850770.0,0.7935793619813688,0.16034736360004645,0.79036832687782,0.16770157519400822
toroidal3g7_6666,343,-24714313.0,-2343004.0,-22450230.0,-1178124.0,-20938814.0,0.9051964746096726,0.09161019365579776,0.9523302954041247,0.1527656868309469
tspn05,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tspn08,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tspn10,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tspn12,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tspn15,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
var_con10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
var_con5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waternd1,43,320026.523,320026.53125,320026.53125,320031.3125,320026.53125,2.577911335650187e-08,2.577911335650187e-08,1.4965947056874063e-05,2.577911335650187e-08
waternd2,148,320042.3106,320042.3125,320042.3125,320062.71875,329448.53125,5.936714962055488e-09,5.936714962055488e-09,6.376703743237431e-05,0.029390553493897766
waternd_blacksburg,478,55571.0711,55571.070312,55571.070312,55570.070312,55570.070312,1.4180039757335714e-08,1.4180039757335714e-08,1.8009154406914748e-05,1.8009154406914748e-05
waternd_fosspoly0,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waternd_hanoi,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waternd_shamir,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
